id,code,name,type,parent_code,create_time,update_time,is_deleted
1756,411702,驿城区,COUNTY,4117,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1757,411721,西平县,COUNTY,4117,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1758,411722,上蔡县,COUNTY,4117,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1759,411723,平舆县,COUNTY,4117,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1760,411724,正阳县,COUNTY,4117,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1761,411725,确山县,COUNTY,4117,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1762,411726,泌阳县,COUNTY,4117,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1763,411727,汝南县,COUNTY,4117,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1764,411728,遂平县,COUNTY,4117,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1765,411729,新蔡县,COUNTY,4117,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1766,411771,河南驻马店经济开发区,COUNTY,4117,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1767,4190,省直辖县级行政区划,CITY,41,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1768,419001,济源市,COUNTY,4190,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1769,42,湖北省,PROVINCE,,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1770,4201,武汉市,CITY,42,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1771,420102,江岸区,COUNTY,4201,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1772,420103,江汉区,COUNTY,4201,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1773,420104,硚口区,COUNTY,4201,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1774,420105,汉阳区,COUNTY,4201,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1775,420106,武昌区,COUNTY,4201,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1776,420107,青山区,COUNTY,4201,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1777,420111,洪山区,COUNTY,4201,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1778,420112,东西湖区,COUNTY,4201,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1779,420113,汉南区,COUNTY,4201,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1780,420114,蔡甸区,COUNTY,4201,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1781,420115,江夏区,COUNTY,4201,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1782,420116,黄陂区,COUNTY,4201,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1783,420117,新洲区,COUNTY,4201,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1784,4202,黄石市,CITY,42,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1785,420202,黄石港区,COUNTY,4202,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1786,420203,西塞山区,COUNTY,4202,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1787,420204,下陆区,COUNTY,4202,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1788,420205,铁山区,COUNTY,4202,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1789,420222,阳新县,COUNTY,4202,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1790,420281,大冶市,COUNTY,4202,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1791,4203,十堰市,CITY,42,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1792,420302,茅箭区,COUNTY,4203,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1793,420303,张湾区,COUNTY,4203,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1794,420304,郧阳区,COUNTY,4203,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1795,420322,郧西县,COUNTY,4203,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1796,420323,竹山县,COUNTY,4203,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1797,420324,竹溪县,COUNTY,4203,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1798,420325,房县,COUNTY,4203,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1799,420381,丹江口市,COUNTY,4203,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1800,4205,宜昌市,CITY,42,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1801,420502,西陵区,COUNTY,4205,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1802,420503,伍家岗区,COUNTY,4205,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1803,420504,点军区,COUNTY,4205,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1804,420505,猇亭区,COUNTY,4205,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1805,420506,夷陵区,COUNTY,4205,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1806,420525,远安县,COUNTY,4205,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1807,420526,兴山县,COUNTY,4205,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1808,420527,秭归县,COUNTY,4205,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1809,420528,长阳土家族自治县,COUNTY,4205,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1810,420529,五峰土家族自治县,COUNTY,4205,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1811,420581,宜都市,COUNTY,4205,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1812,420582,当阳市,COUNTY,4205,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1813,420583,枝江市,COUNTY,4205,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1814,4206,襄阳市,CITY,42,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1815,420602,襄城区,COUNTY,4206,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1816,420606,樊城区,COUNTY,4206,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1817,420607,襄州区,COUNTY,4206,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1818,420624,南漳县,COUNTY,4206,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1819,420625,谷城县,COUNTY,4206,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1820,420626,保康县,COUNTY,4206,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1821,420682,老河口市,COUNTY,4206,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1822,420683,枣阳市,COUNTY,4206,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1823,420684,宜城市,COUNTY,4206,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1824,4207,鄂州市,CITY,42,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1825,420702,梁子湖区,COUNTY,4207,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1826,420703,华容区,COUNTY,4207,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1827,420704,鄂城区,COUNTY,4207,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1828,4208,荆门市,CITY,42,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1829,420802,东宝区,COUNTY,4208,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1830,420804,掇刀区,COUNTY,4208,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1831,420822,沙洋县,COUNTY,4208,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1832,420881,钟祥市,COUNTY,4208,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1833,420882,京山市,COUNTY,4208,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1834,4209,孝感市,CITY,42,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1835,420902,孝南区,COUNTY,4209,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1836,420921,孝昌县,COUNTY,4209,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1837,420922,大悟县,COUNTY,4209,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1838,420923,云梦县,COUNTY,4209,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1839,420981,应城市,COUNTY,4209,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1840,420982,安陆市,COUNTY,4209,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1841,420984,汉川市,COUNTY,4209,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1842,4210,荆州市,CITY,42,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1843,421002,沙市区,COUNTY,4210,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1844,421003,荆州区,COUNTY,4210,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1845,421022,公安县,COUNTY,4210,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1846,421024,江陵县,COUNTY,4210,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1847,421071,荆州经济技术开发区,COUNTY,4210,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1848,421081,石首市,COUNTY,4210,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1849,421083,洪湖市,COUNTY,4210,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1850,421087,松滋市,COUNTY,4210,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1851,421088,监利市,COUNTY,4210,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1852,4211,黄冈市,CITY,42,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1853,421102,黄州区,COUNTY,4211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1854,421121,团风县,COUNTY,4211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1855,421122,红安县,COUNTY,4211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1856,421123,罗田县,COUNTY,4211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1857,421124,英山县,COUNTY,4211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1858,421125,浠水县,COUNTY,4211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1859,421126,蕲春县,COUNTY,4211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1860,421127,黄梅县,COUNTY,4211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1861,421171,龙感湖管理区,COUNTY,4211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1862,421181,麻城市,COUNTY,4211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1863,421182,武穴市,COUNTY,4211,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1864,4212,咸宁市,CITY,42,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1865,421202,咸安区,COUNTY,4212,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1866,421221,嘉鱼县,COUNTY,4212,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1867,421222,通城县,COUNTY,4212,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1868,421223,崇阳县,COUNTY,4212,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1869,421224,通山县,COUNTY,4212,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1870,421281,赤壁市,COUNTY,4212,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1871,4213,随州市,CITY,42,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1872,421303,曾都区,COUNTY,4213,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1873,421321,随县,COUNTY,4213,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1874,421381,广水市,COUNTY,4213,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1875,4228,恩施土家族苗族自治州,CITY,42,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1876,422801,恩施市,COUNTY,4228,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1877,422802,利川市,COUNTY,4228,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1878,422822,建始县,COUNTY,4228,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1879,422823,巴东县,COUNTY,4228,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1880,422825,宣恩县,COUNTY,4228,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1881,422826,咸丰县,COUNTY,4228,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1882,422827,来凤县,COUNTY,4228,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1883,422828,鹤峰县,COUNTY,4228,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1884,4290,省直辖县级行政区划,CITY,42,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1885,429004,仙桃市,COUNTY,4290,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1886,429005,潜江市,COUNTY,4290,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1887,429006,天门市,COUNTY,4290,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1888,429021,神农架林区,COUNTY,4290,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1889,43,湖南省,PROVINCE,,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1890,4301,长沙市,CITY,43,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1891,430102,芙蓉区,COUNTY,4301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1892,430103,天心区,COUNTY,4301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1893,430104,岳麓区,COUNTY,4301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1894,430105,开福区,COUNTY,4301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1895,430111,雨花区,COUNTY,4301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1896,430112,望城区,COUNTY,4301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1897,430121,长沙县,COUNTY,4301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1898,430181,浏阳市,COUNTY,4301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1899,430182,宁乡市,COUNTY,4301,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1900,4302,株洲市,CITY,43,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1901,430202,荷塘区,COUNTY,4302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1902,430203,芦淞区,COUNTY,4302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1903,430204,石峰区,COUNTY,4302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1904,430211,天元区,COUNTY,4302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1905,430212,渌口区,COUNTY,4302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1906,430223,攸县,COUNTY,4302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1907,430224,茶陵县,COUNTY,4302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1908,430225,炎陵县,COUNTY,4302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1909,430281,醴陵市,COUNTY,4302,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1910,4303,湘潭市,CITY,43,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1911,430302,雨湖区,COUNTY,4303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1912,430304,岳塘区,COUNTY,4303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1913,430321,湘潭县,COUNTY,4303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1914,430371,湖南湘潭高新技术产业园区,COUNTY,4303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1915,430372,湘潭昭山示范区,COUNTY,4303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1916,430373,湘潭九华示范区,COUNTY,4303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1917,430381,湘乡市,COUNTY,4303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1918,430382,韶山市,COUNTY,4303,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1919,4304,衡阳市,CITY,43,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1920,430405,珠晖区,COUNTY,4304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1921,430406,雁峰区,COUNTY,4304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1922,430407,石鼓区,COUNTY,4304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1923,430408,蒸湘区,COUNTY,4304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1924,430412,南岳区,COUNTY,4304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1925,430421,衡阳县,COUNTY,4304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1926,430422,衡南县,COUNTY,4304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1927,430423,衡山县,COUNTY,4304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1928,430424,衡东县,COUNTY,4304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1929,430426,祁东县,COUNTY,4304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1930,430473,湖南衡阳松木经济开发区,COUNTY,4304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1931,430476,湖南衡阳高新技术产业园区,COUNTY,4304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1932,430481,耒阳市,COUNTY,4304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1933,430482,常宁市,COUNTY,4304,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1934,4305,邵阳市,CITY,43,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1935,430502,双清区,COUNTY,4305,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1936,430503,大祥区,COUNTY,4305,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1937,430511,北塔区,COUNTY,4305,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1938,430522,新邵县,COUNTY,4305,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1939,430523,邵阳县,COUNTY,4305,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1940,430524,隆回县,COUNTY,4305,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1941,430525,洞口县,COUNTY,4305,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1942,430527,绥宁县,COUNTY,4305,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1943,430528,新宁县,COUNTY,4305,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1944,430529,城步苗族自治县,COUNTY,4305,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1945,430581,武冈市,COUNTY,4305,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1946,430582,邵东市,COUNTY,4305,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1947,4306,岳阳市,CITY,43,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1948,430602,岳阳楼区,COUNTY,4306,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1949,430603,云溪区,COUNTY,4306,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1950,430611,君山区,COUNTY,4306,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1951,430621,岳阳县,COUNTY,4306,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1952,430623,华容县,COUNTY,4306,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1953,430624,湘阴县,COUNTY,4306,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1954,430626,平江县,COUNTY,4306,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1955,430671,岳阳市屈原管理区,COUNTY,4306,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1956,430681,汨罗市,COUNTY,4306,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1957,430682,临湘市,COUNTY,4306,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1958,4307,常德市,CITY,43,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1959,430702,武陵区,COUNTY,4307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1960,430703,鼎城区,COUNTY,4307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1961,430721,安乡县,COUNTY,4307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1962,430722,汉寿县,COUNTY,4307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1963,430723,澧县,COUNTY,4307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1964,430724,临澧县,COUNTY,4307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1965,430725,桃源县,COUNTY,4307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1966,430726,石门县,COUNTY,4307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1967,430771,常德市西洞庭管理区,COUNTY,4307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1968,430781,津市市,COUNTY,4307,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1969,4308,张家界市,CITY,43,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1970,430802,永定区,COUNTY,4308,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1971,430811,武陵源区,COUNTY,4308,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1972,430821,慈利县,COUNTY,4308,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1973,430822,桑植县,COUNTY,4308,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1974,4309,益阳市,CITY,43,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1975,430902,资阳区,COUNTY,4309,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1976,430903,赫山区,COUNTY,4309,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1977,430921,南县,COUNTY,4309,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1978,430922,桃江县,COUNTY,4309,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1979,430923,安化县,COUNTY,4309,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1980,430971,益阳市大通湖管理区,COUNTY,4309,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1981,430972,湖南益阳高新技术产业园区,COUNTY,4309,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1982,430981,沅江市,COUNTY,4309,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1983,4310,郴州市,CITY,43,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1984,431002,北湖区,COUNTY,4310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1985,431003,苏仙区,COUNTY,4310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1986,431021,桂阳县,COUNTY,4310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1987,431022,宜章县,COUNTY,4310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1988,431023,永兴县,COUNTY,4310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1989,431024,嘉禾县,COUNTY,4310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1990,431025,临武县,COUNTY,4310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1991,431026,汝城县,COUNTY,4310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1992,431027,桂东县,COUNTY,4310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1993,431028,安仁县,COUNTY,4310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1994,431081,资兴市,COUNTY,4310,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1995,4311,永州市,CITY,43,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1996,431102,零陵区,COUNTY,4311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1997,431103,冷水滩区,COUNTY,4311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1998,431122,东安县,COUNTY,4311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
1999,431123,双牌县,COUNTY,4311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2000,431124,道县,COUNTY,4311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2001,431125,江永县,COUNTY,4311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2002,431126,宁远县,COUNTY,4311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2003,431127,蓝山县,COUNTY,4311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2004,431128,新田县,COUNTY,4311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2005,431129,江华瑶族自治县,COUNTY,4311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2006,431171,永州经济技术开发区,COUNTY,4311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2007,431173,永州市回龙圩管理区,COUNTY,4311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2008,431181,祁阳市,COUNTY,4311,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2009,4312,怀化市,CITY,43,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2010,431202,鹤城区,COUNTY,4312,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2011,431221,中方县,COUNTY,4312,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2012,431222,沅陵县,COUNTY,4312,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2013,431223,辰溪县,COUNTY,4312,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2014,431224,溆浦县,COUNTY,4312,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2015,431225,会同县,COUNTY,4312,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2016,431226,麻阳苗族自治县,COUNTY,4312,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2017,431227,新晃侗族自治县,COUNTY,4312,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2018,431228,芷江侗族自治县,COUNTY,4312,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2019,431229,靖州苗族侗族自治县,COUNTY,4312,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2020,431230,通道侗族自治县,COUNTY,4312,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2021,431271,怀化市洪江管理区,COUNTY,4312,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2022,431281,洪江市,COUNTY,4312,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2023,4313,娄底市,CITY,43,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2024,431302,娄星区,COUNTY,4313,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2025,431321,双峰县,COUNTY,4313,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2026,431322,新化县,COUNTY,4313,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2027,431381,冷水江市,COUNTY,4313,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2028,431382,涟源市,COUNTY,4313,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2029,4331,湘西土家族苗族自治州,CITY,43,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2030,433101,吉首市,COUNTY,4331,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2031,433122,泸溪县,COUNTY,4331,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2032,433123,凤凰县,COUNTY,4331,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2033,433124,花垣县,COUNTY,4331,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2034,433125,保靖县,COUNTY,4331,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2035,433126,古丈县,COUNTY,4331,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2036,433127,永顺县,COUNTY,4331,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2037,433130,龙山县,COUNTY,4331,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2038,44,广东省,PROVINCE,,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2039,4401,广州市,CITY,44,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2040,440103,荔湾区,COUNTY,4401,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2041,440104,越秀区,COUNTY,4401,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2042,440105,海珠区,COUNTY,4401,2023-09-11 00:00:00,2023-09-11 00:00:00,0
2043,440106,天河区,COUNTY,4401,2023-09-11 00:00:00,2023-09-11 00:00:00,0
